specimen_local_id,Group,lineage_from_mtDNA,latitude,longitude,morph_SVL,morph_head_width,morph_head_length,morph_sex,morph_hind_leg_length,number_pores_males,trunk_length,trunk_width,foreleg_length,femur_length,head_depth,snout_length,snout_depth,naris_to_eye,eye_to_ear,internarial_dist,interorbital_dist,orbit_length,rostral_scale_height,rostral_scale_width,supralabial_scales,infralabial_scales,internarial_scales,tail_length,tail_depth,tail_width,age,toe_length,number_toe_lamellae,division_type,number_finger_lamellae
90829,clade2,paranana,-13.35,131.138,43.83,8,11,M,5.94,14,16.785,7.98,5.43,5,4.63,4.665,3,4,2.93,1.45,3.33,2.26,0.9,1.79,8,8,1,,,,,,7,,6
93536,clade2,paranana,-13.19654,130.71394,53.52,10,12,M,6.095,15,22.005,10.55,5.79,6,5.63,5.49,3,4,3.67,1.78,4.13,3.23,1.05,1.96,9,8,1,,,,,,7,,6
93538,clade2,paranana,-13.19654,130.71394,50.865,10,12,M,6.275,19,20.045,9.98,5.38,6,5.41,5.255,3,4,3.88,1.85,3.67,3.23,1.04,1.9,9,7,1,,,,,,7,,6
57824,clade3,peninsularis,-20.616667,116.75,40.63,7,9,F,5.52,,16.37,7.29,4.89,5,4.51,3.54,3,,,,,,,,,,,,,,,,7,,
58492,clade3,peninsularis,-20.616111,116.785,42.8,8,9,F,5.62,,17.97,7.91,4.92,5,5.06,3.88,3,,,,,,,,,,,,,,,,7,,
55301,clade3,peninsularis,-20.616667,116.785,40.22,7,9,M,5.31,12,15.74,7.38,5.04,5,4.47,4.1,3,,,,,,,,,,,,,,,,7,,
57789,clade3,peninsularis,-20.616667,116.75,41.04,7,9,M,5.55,14,16.45,7.29,4.84,5,4.33,3.7,3,,,,,,,,,,,,,,,,7,,
58493,clade3,peninsularis,-20.616111,116.785,39.28,7,9,M,5.25,15,15.92,6.99,4.73,5,4.6,3.67,3,,,,,,,,,,,,,,,,7,,
61265,clade3,peninsularis,-20.685833,116.630556,50.07,10,13,M,7.4,11,19.69,9.1,6.94,7,5.54,5.58,3,,,,,,,,,,,,,,,,8,,
61272,clade3,peninsularis,-20.7,116.583333,49.05,9,11,M,6.51,7,21,9.35,5.53,6,5.69,4.59,3,,,,,,,,,,,,,,,,7,,
56330,clade3,peninsularis,-20.55,116.833333,43.62,8,10,M,5.85,13,17.76,7.76,5.31,5,4.66,4.12,3,,,,,,,,,,,,,,,,7,,
60747,clade3,peninsularis,-20.658056,116.741111,41.13,7,9,M,5.67,13,16.88,7.46,5.16,5,4.21,3.68,2,,,,,,,,,,,,,,,,7,,
54450,clade3,pilbara,-20.45,118.9,43.37,8,10,F,6.2,,17.45,7.45,5.31,6,5.21,4.24,3,,,,,,,,,,,,,,,,6,,
56045,clade3,pilbara,-21.609167,118.974167,43.16,8,10,F,6.36,,17.89,7.69,5.64,6,5.35,4.38,3,,,,,,,,,,,,,,,,6,,
62112,clade3,pilbara,-20.4,118.516667,46.71,8,11,F,6.58,,19.46,7.68,5.77,6,5.26,4.26,3,,,,,,,,,,,,,,,,6,,
62951,clade3,pilbara,-32.160278,121.741667,42,9,10,F,5.93,,16.52,8.21,5.05,5,5.66,4.57,4,,,,,,,,,,,,,,,,7,,
92989,clade3,pilbara,-20.0486,136.67242,37.14,5,9,F,5.95,,,,,5,,,,,,,,,,,,,,,,,,,,,
52479,clade3,pilbara,-22.299722,114.593056,41.37,8,9,F,4.51,,17.53,,4.62,4,4.59,3.65,,,,,,,,,,,,,,,,,5,,
52934,clade3,pilbara,-21.411667,117.156111,38.03,7,8,F,3.96,,15.33,,3.81,3,4.94,3.76,,,,,,,,,,,,,,,,,6,,
53018,clade3,pilbara,-21.411667,117.156111,40.87,8,9,F,4.05,,16.79,,4.72,4,6.04,4.04,,,,,,,,,,,,,,,,,6,,
55404,clade3,pilbara,-21.8,116.233333,42.98,8,9,F,4.94,,17.95,,4.02,4,4.65,3.79,,,,,,,,,,,,,,,,,7,,
55446,clade3,pilbara,-21.8,116.233333,45.15,8,9,F,5.73,,18.55,7.1,5.23,5,5.05,3.63,3,,,,,,,,,,,,,,,,7,,
55483,clade3,pilbara,-21.8,116.233333,43.58,8,10,F,4.47,,16.92,,4.74,4,4.48,3.89,,,,,,,,,,,,,,,,,6,,
57012,clade3,pilbara,-22.586944,114.387222,42.16,7,9,F,4.78,,17.25,,4.67,4,4.61,3.81,,,,,,,,,,,,,,,,,6,,
57031,clade3,pilbara,-22.586944,114.387222,43.77,8,9,F,4.98,,19.64,,4.58,4,5.39,4.34,,,,,,,,,,,,,,,,,6,,
59420,clade3,pilbara,-21.783333,114.85,42.3,7,9,F,3.85,,18.8,,4.29,3,4.97,3.76,,,,,,,,,,,,,,,,,6,,
62018,clade3,pilbara,-22.602222,118.520833,41.17,7,9,F,4.04,,16.76,,4.27,4,6.16,4.19,,,,,,,,,,,,,,,,,6,,
55476,clade3,pilbara,-25.016667,121.583333,44.82,8,10,M,5.93,13,18.72,8.17,5.44,5,4.59,3.96,3,,,,,,,,,,,,,,,,7,,
56604,clade3,pilbara,-22.816667,127.65,45.86,8,9,M,5.48,11,19.22,7.01,5.27,5,5.35,3.43,3,,,,,,,,,,,,,,,,7,,
92988,clade3,pilbara,-20.0486,136.67242,41.43,7,10,M,5.5,,,,,5,,,,,,,,,,,,,,,,,,,,,
52207,clade3,pilbara,-21.373333,115.373333,42.84,7,9,M,4.78,13,17.81,,4.7,4,6.06,3.83,,,,,,,,,,,,,,,,,6,,
52712,clade3,pilbara,-21.703889,115.127778,37,7,8,M,4.4,13,17.22,,4.32,4,5.11,3.61,,,,,,,,,,,,,,,,,6,,
53078,clade3,pilbara,-21.733333,115.083333,43.52,7,9,M,5.7,13,18.39,7.05,5.25,5,5.2,3.02,3,,,,,,,,,,,,,,,,7,,
53083,clade3,pilbara,-22.333333,117.866667,45.1,9,10,M,5.39,14,17.42,,5.14,5,5.39,4.28,,,,,,,,,,,,,,,,,7,,
55487,clade3,pilbara,-21.8,116.233333,42.49,7,8,M,5.2,11,17.89,7.13,4.96,5,5.06,3.41,3,,,,,,,,,,,,,,,,7,,
55990,clade3,pilbara,-22.466667,117.3,45.73,9,10,M,6.02,12,19.2,7.85,5.91,6,6.11,3.83,4,,,,,,,,,,,,,,,,7,,
57014,clade3,pilbara,-22.586944,114.387222,47.46,8,10,M,6.31,13,21.21,8.07,6.3,6,5.8,3.64,4,,,,,,,,,,,,,,,,7,,
57022,clade3,pilbara,-22.603611,114.393056,50.66,9,10,M,6.4,13,22.46,9.38,6.23,6,5.75,3.55,4,,,,,,,,,,,,,,,,7,,
59412,clade3,pilbara,-21.783333,114.85,45.1,9,9,M,5.74,13,18.64,8.03,5.15,5,6.02,3.45,4,,,,,,,,,,,,,,,,7,,
59419,clade3,pilbara,-21.783333,114.85,43.88,8,9,M,5.96,14,17.6,7.94,5.64,5,5.59,3.61,4,,,,,,,,,,,,,,,,7,,
60794,clade3,pilbara,-22.683333,114.366667,44.94,8,10,M,5.55,13,17.73,,5.28,5,6.36,4.19,,,,,,,,,,,,,,,,,6,,
91673,clade2,pluraporosa,-14.75413,126.21037,44.73,9,10,F,4.16,,18.82,,4.04,4,4.05,4.38,,3,2.53,1.58,3.65,2.35,1.06,1.72,7,6,1,,,,,,6,,5
98829,clade2,pluraporosa,-14.761132,126.212935,38.55,8,9,F,3.65,,,,3.61,3,3.63,4.15,,3,2.41,1.23,3.63,2.29,0.95,1.58,7,7,1,,,,,,7,,6
98830,clade2,pluraporosa,-14.761132,126.212935,46.29,9,10,F,3.94,,15.65,,4.12,3,4.39,4.76,,3,2.93,1.58,3.36,2.61,1.2,1.84,7,7,,,,,,,6,,6
85615,clade2,pluraporosa,-14.51903,126.45811,42.98,8,9,M,5.235,26,17.865,7.36,4.54,5,4.415,3.98,3,3,2.62,0.97,4.09,2.38,1.04,1.65,9,7,1,,,,,,6,,5
91671,clade2,pluraporosa,-14.75373,126.2105,42.76,8,10,M,3.8,26,17.77,,3.96,3,4,4.53,,3,2.61,1.55,3.3,2.68,1.1,1.67,7,7,1,,,,,,7,,6
51638,clade3,polka,-27.033333,116.3,53.38,10,12,F,6.52,,22.89,10.35,6.07,6,4.74,4.69,3,,,,,,,,,,,,,,,,8,,
53079,clade3,polka,-28.633333,116.283333,53.24,11,12,F,6.17,,21.14,10.91,5.88,6,5.81,4.97,3,,,,,,,,,,,,,,,,7,,
57980,clade3,polka,-28.121667,117.233056,55.58,11,13,F,7.15,,21.42,11.42,6.65,7,5.8,5.14,4,,,,,,,,,,,,,,,,7,,
58919,clade3,polka,-27.133333,116.333333,52.12,9,12,F,6.81,,20.97,8.63,6.14,6,5.33,4.7,3,,,,,,,,,,,,,,,,8,,
51637,clade3,polka,-27.066667,116.266667,54.47,10,13,M,7.52,11,22.97,9.99,7.06,7,5.8,5.11,4,,,,,,,,,,,,,,,,8,,
51639,clade3,polka,-27.033333,116.3,49.16,10,12,M,6.54,10,19.12,9.66,6.49,6,5.42,4.54,3,,,,,,,,,,,,,,,,8,,
54407,clade3,polka,-24.720278,116.119722,53.68,11,12,M,6.7,10,22.09,9.67,6.14,6,6.24,5.14,4,,,,,,,,,,,,,,,,7,,
55385,clade3,polka,-25.583333,118.366667,43.93,8,10,M,6.24,10,17.6,7.99,5.68,6,5.11,4.4,3,,,,,,,,,,,,,,,,7,,
55472,clade3,polka,-24.720278,116.119722,53.39,11,13,M,6.96,12,21.4,10.25,6.24,6,5.97,5.25,4,,,,,,,,,,,,,,,,8,,
57977,clade3,polka,-27.074444,117.078889,55.41,11,13,M,7.59,12,21.41,10.37,6.56,7,6.08,5.16,4,,,,,,,,,,,,,,,,7,,
58699,clade3,polka,-28.65,116.3,51.1,10,12,M,7.08,12,20.89,10.47,6.05,7,5.33,4.55,4,,,,,,,,,,,,,,,,8,,
59396,clade3,polka,-26.433333,117.15,40.38,7,9,M,5.6,11,16.14,6.18,5.22,5,4.44,3.67,3,,,,,,,,,,,,,,,,7,,
55978,clade3,polka,-24.766667,116.216667,51.06,10,12,M,6.69,10,20.29,9.71,6.42,6,5.69,4.53,3,,,,,,,,,,,,,,,,7,,
56419,clade3,polka,-24.366667,116.316667,52.58,10,11,M,6.55,11,22.93,10.14,6.11,6,5.49,4.36,3,,,,,,,,,,,,,,,,7,,
57979,clade3,polka,-27.074444,117.078889,53.95,10,12,M,6.75,12,21.87,10.31,6,6,5.96,4.77,4,,,,,,,,,,,,,,,,7,,
58642,clade3,polka,-28.65,116.3,57.77,11,13,M,7.28,12,22.24,11.41,6.69,7,6.08,5.09,4,,,,,,,,,,,,,,,,8,,
55395,clade3,polka2,-25.816667,115.383333,48.92,9,11,F,6.79,,20.23,9.24,6.06,6,5.32,4.34,3,,,,,,,,,,,,,,,,7,,
58201,clade3,polka2,-25.21,115.514167,46.76,9,11,F,6.33,,18.65,8.77,5.67,6,5.32,4.42,3,,,,,,,,,,,,,,,,7,,
63006,clade3,polka2,-26.616667,115.533333,53.19,10,12,F,6.67,,21.7,10.21,5.65,6,5.52,4.96,4,,,,,,,,,,,,,,,,8,,
52206,clade3,polka2,-22.135278,115.688889,48.46,10,11,M,6.37,12,19.64,8.59,6.16,6,5.92,4.22,4,,,,,,,,,,,,,,,,8,,
55386,clade3,polka2,-25.816667,115.383333,55.5,10,13,M,7.35,8,22.5,10.36,6.8,7,5.6,4.81,4,,,,,,,,,,,,,,,,7,,
56145,clade3,polka2,-25.21,115.514167,41.76,7,10,M,6.1,9,17.16,7.21,5.74,6,4.55,4.06,3,,,,,,,,,,,,,,,,7,,
56437,clade3,polka2,-22.265,115.407222,54.01,11,13,M,7.22,10,20.69,10.52,6.37,7,5.92,4.91,4,,,,,,,,,,,,,,,,8,,
58934,clade3,polka2,-25.21,115.514167,46.75,9,11,M,6.34,9,18.17,8.86,5.6,6,4.45,4.27,3,,,,,,,,,,,,,,,,7,,
58646,clade3,polka2,-22.783333,115.366667,54.18,11,12,M,7.04,11,22.51,10.94,5.8,7,5.57,4.91,3,,,,,,,,,,,,,,,,7,,
58661,clade3,polka2,-22.783333,115.366667,54.75,11,12,M,7.12,10,22.23,11.1,6.89,7,5.27,5.11,4,,,,,,,,,,,,,,,,7,,
61940,clade3,polka2,-22.088889,115.626111,47.19,10,11,M,6.71,11,19.45,9.92,6.1,6,5.88,4.38,4,,,,,,,,,,,,,,,,8,,
62586,clade3,polka2,-22.783333,115.083333,55.79,12,13,M,7.56,11,21.34,11.25,7.17,7,6.05,5.33,4,,,,,,,,,,,,,,,,8,,
52632,clade3,polka3,-23.366667,119.9,42.74,8,10,F,5.91,,16.65,8.47,5.34,5,4.32,4.46,3,,,,,,,,,,,,,,,,7,,
55840,clade3,polka3,-23.65,119.716667,47.29,9,11,F,6.03,,19.76,9.21,5.53,6,5.63,4.66,3,,,,,,,,,,,,,,,,7,,
59496,clade3,polka3,-23.403056,119.696111,43.4,8,11,M,5.86,12,16.52,8.2,5.44,5,5.02,4.64,3,,,,,,,,,,,,,,,,7,,
62080,clade3,polka3,-23.358611,120.459167,44.37,8,11,M,5.88,10,18.14,8.16,5.22,5,5.39,4.61,3,,,,,,,,,,,,,,,,7,,
56520,clade2,pseudopunctata,-16.966389,128.232778,56.06,11,13,F,7.22,,20.72,,5.15,7,5.73,5.99,,4,3.62,1.32,3.72,3.26,1.12,2.04,9,8,1,,,,,,7,,7
86523,clade2,pseudopunctata,-17.67997,127.69066,52.82,9,12,F,7.225,,24.11,9.2,6.985,7,4.585,5.04,3,4,3.16,1.37,3.31,2.89,1.04,2.01,9,9,,,,,,,7,,7
90540,clade2,pseudopunctata,-17.11638,125.13335,47.475,9,11,F,6.385,,20.755,9.3,5.34,6,5.035,4.655,3,3,3.41,1.28,3.43,2.5,0.99,1.87,8,7,,,,,,,7,,6
93714,clade2,pseudopunctata,-16.74565,128.28288,57.2,10,13,F,8.14,,,,,8,,,,,,,,,,,,,,,,,,,,,
93715,clade2,pseudopunctata,-16.74565,128.28288,49.5,8,11,F,7.56,,,,,7,,,,,,,,,,,,,,,,,,,,,
93738,clade2,pseudopunctata,-16.74565,128.28288,58.06,11,12,F,7.29,,25.335,10.75,7.08,7,5.245,5.88,3,4,3.39,1.43,4.11,2.96,1.3,2.02,8,7,,,,,,,8,,7
59540,clade2,pseudopunctata,-16.750833,128.286667,56.07,12,14,M,6.34,7,24.37,,6.42,6,5.19,5.9,,4,4.28,1.7,4.2,3.28,1.29,1.88,9,8,1,,,,,,8,,7
59686,clade2,pseudopunctata,-16.745278,128.2825,56.86,12,14,M,6.46,7,25.86,,7.16,6,6.17,6.28,,4,4.38,1.26,4.2,3.16,1.22,2.09,8,9,,,,,,,8,,7
59687,clade2,pseudopunctata,-16.745278,128.2825,57.24,11,12,M,8.23,7,23.96,10.4,6.755,8,5.695,5.845,4,4,3.67,1.68,3.58,3.22,1.25,1.92,8,8,,,,,,,8,,7
59688,clade2,pseudopunctata,-16.745278,128.2825,54.805,11,12,M,7.475,8,22.325,10.61,6.91,7,5.575,5.575,4,5,3.91,1.77,4.49,3.15,1.32,2.07,9,7,,,,,,,8,,7
61402,clade2,pseudopunctata,-17.227222,124.895833,52.44,9,12,M,6.53,10,20.96,8.88,6.125,6,4.88,5.14,3,4,3.65,1.55,3.17,2.74,1.05,1.62,8,8,,,,,,,7,,6
86129,clade2,pseudopunctata,-17.52933,126.21127,53.64,12,13,M,9.28,,,,,9,,,,,,,,,,,,,,,,,,,,,
86137,clade2,pseudopunctata,-17.52933,126.21127,55.175,10,14,M,8.11,9,22.54,10.01,6.635,8,5.41,5.585,3,4,3.75,1.6,5.06,2.8,1.1,2.13,7,6,,,,,,,8,,5
86138,clade2,pseudopunctata,-17.52933,126.21127,55.61,11,13,M,8.165,10,21.405,10.61,6.57,8,5.13,6.09,3,4,5.02,1.6,4.88,3.17,1.21,2.03,8,7,,,,,,,8,,7
86156,clade2,pseudopunctata,-17.29564,127.25612,49.38,10,13,M,7.38,,,,,7,,,,,,,,,,,,,,,,,,,,,
93737,clade2,pseudopunctata,-16.74565,128.28288,58.27,10,13,M,8.08,7,25.26,10.97,7.4,8,5.6,5.59,4,,,,,,,,,,,,,,,,8,,
46276,clade3,pulingka,-26.25888,133.43749,42.87,8,10,F,5.05,,18.55,7.79,5.04,5,3.95,3.97,3,,,,,,,,,,,,,,,,6,,
46421,clade3,pulingka,-27.0186,132.56693,40,8,10,F,,,,,,6,,,2,3,,,18,,,,8,7,1,,,,,,8,,
46669,clade3,pulingka,-26.2525,131.48027,43,9,11,F,,,,,,6,,,3,3,,,19,,,,9,8,1,,,,,,8,,
45380,clade3,pulingka,-27.05,132.466,42.53,8,10,F,5.37,,18.23,7.74,5.23,5,5.14,3.82,3,,,,,,,,,,,,,,,,7,,
45381,clade3,pulingka,-27.05,132.466,48.2,8,10,F,6.05,,22.18,7.81,5.25,6,5.16,4.04,3,3,,,18,,,,,,,,,,,,7,,
45878,clade3,pulingka,,,47.7,8,10,F,5.41,,21.1,7.29,5.16,5,4.97,4.15,3,,,,,,,,,,,,,,,,7,,
46587,clade3,pulingka,-26.47916,132.0236,41.92,7,9,F,5,,18.74,7.98,4.64,5,3.53,3.62,3,3,,,18,,,,,,,,,,,,6,,
45407,clade3,pulingka,-26.18971,131.88221,38.45,7,9,M,4.87,12,16.02,7.11,4.53,4,3.92,3.46,3,,,,,,,,,,,,,,,,6,,
46657,clade3,pulingka,-26.2525,131.48027,42,8,10,M,,15,,,,6,,,3,3,,,19,,,,9,9,1,,,,,,8,,
46674,clade3,pulingka,-26.28721,131.49166,33.58,6,8,M,4.38,14,13.91,5.84,4.01,4,3.34,3.29,2,,,,,,,,,,,,,,,,6,,
46677,clade3,pulingka,-26.25583,131.49333,45,9,11,M,,14,,,,7,,,3,3,,,19,,,,10,8,1,,,,,,7,,
52152,clade3,pulingka,-24.891389,128.769167,45.71,8,10,M,5.67,16,19.03,7.56,5.39,5,4.64,3.9,3,,,,,,,,,,,,,,,,7,,
45382,clade3,pulingka,-27.05,132.466,47.4,8,10,M,5.65,14,21.73,7.89,5.46,5,5.2,4.1,3,3,,,19,,,,,,,,,,,,7,,
45415,clade3,pulingka,-26.183,131.15,35.74,7,9,M,4.78,13,14.52,6.41,4.41,4,4.01,3.61,3,,,,,,,,,,,,,,,,6,,
47220,clade3,pulingka,-26.266,131.416,36.2,7,9,M,4.92,12,15.51,6.46,4.42,4,4.47,3.58,3,,,,,,,,,,,,,,,,6,,
47555,clade3,pulingka,-24.89138,128.76916,43.42,8,10,M,5.29,13,18.17,7.34,5.01,5,3.83,4.05,2,3,,,20,,,,,,,,,,,,6,,
68957,clade2,punctata,-19.13,121.7,53.19,10.2,11.88,F,7.32,,,,,,,,,,,,,,,,,,,,,,,,,,
44976,clade2,punctata,-20.85,115.4,59.19,12,15,M,7.79,14,24.08,13.36,7.06,7,6.56,5.83,4,,,,,,,,,,,,,,,,8,,
58391,clade2,punctata,-21.48,119.413889,52.6,10,13,M,6.7,15,20.98,9.41,6.4,6,5.64,5.31,4,,,,,,,,,,,,,,,,8,,
61297,clade2,punctata,-20.758889,116.685278,55.6,11,13,M,7.34,11,22.42,11.82,6.33,7,6.24,5.51,4,,,,,,,,,,,,,,,,7,,
51509,clade2,punctata,-20.8525,117.095833,55.68,11,13,M,7.1,15,22.05,10.29,6.1,7,6.41,5.6,4,,,,,,,,,,,,,,,,8,,
55860,clade2,punctata,-22.134722,119.023889,57.63,11,13,M,7.02,13,23.52,10.84,6.87,7,5.41,5.32,4,,,,,,,,,,,,,,,,8,,
57790,clade2,punctata,-20.616667,116.75,56.15,11,15,M,7.21,14,23.1,11.32,6.9,7,6.2,5.72,4,,,,,,,,,,,,,,,,8,,
57862,clade2,punctata,-20.85,115.4,59.84,13,15,M,7.76,14,25.06,13.47,6.71,7,7.16,6.05,4,,,,,,,,,,,,,,,,7,,
58809,clade2,punctata,-20.934444,117.115,51.56,10,12,M,6.75,13,19.19,10.54,6.67,6,5.38,4.93,3,,,,,,,,,,,,,,,,8,,
60413,clade2,punctata,-22.134444,119.024167,56.7,10,13,M,7.32,14,22.41,10.52,6.93,7,5.4,5.56,4,,,,,,,,,,,,,,,,8,,
60448,clade2,punctata,-21.333889,117.253056,61.46,12,15,M,7.5,15,25.05,11.48,7.13,7,6.53,5.86,4,,,,,,,,,,,,,,,,7,,
60702,clade2,punctata,-20.993889,117.081944,61.28,11,15,M,7.77,16,24.92,11.29,7.39,7,6.27,5.59,4,,,,,,,,,,,,,,,,7,,
60704,clade2,punctata,-20.993889,117.081944,55.18,10,14,M,8,15,22.3,10.35,6.94,8,5.07,5.6,4,,,,,,,,,,,,,,,,8,,
60785,clade2,punctata,-20.635,116.798889,60.07,11,15,M,7.71,15,23.98,11.3,6.91,7,6.03,6.11,4,,,,,,,,,,,,,,,,8,,
61268,clade2,punctata,-20.7,116.583333,53.78,10,14,M,7.04,14,21.98,10.37,6.94,7,5.89,5.78,4,,,,,,,,,,,,,,,,8,,
61356,clade2,punctata,-20.758889,116.685278,54.92,11,13,M,7.34,12,21.95,11.8,6.37,7,5.98,5,4,,,,,,,,,,,,,,,,7,,
61390,clade2,punctata,-20.758889,116.685278,57.6,12,14,M,7,11,22.55,12.15,6.87,7,6.08,5.57,4,,,,,,,,,,,,,,,,7,,
61697,clade2,punctata,-20.936667,116.199722,59.19,12,15,M,7.55,16,24.59,13.02,6.78,7,6.61,5.78,4,,,,,,,,,,,,,,,,8,,
61731,clade2,punctata,-20.936667,116.199722,64.52,14,15,M,8.35,14,26.35,14.11,7.51,8,7.1,6.15,5,,,,,,,,,,,,,,,,8,,
62860,clade2,punctata,-22.419167,115.837778,55.54,11,13,M,6.7,11,21.41,11.71,6.61,6,5.94,5.04,4,,,,,,,,,,,,,,,,7,,
62862,clade2,punctata,-22.446667,116.001667,59.97,10,14,M,7.79,9,25.19,11.52,7.13,7,6.19,5.71,4,,,,,,,,,,,,,,,,8,,
68898,clade2,punctata,-19.13,121.7,55.51,11.04,12.44,M,6.92,,,,,,,,,,,,,,,,,,,,,,,,,,
68900,clade2,punctata,-19.13,121.7,58.23,11.83,13.34,M,8.14,,,,,,,,,,,,,,,,,,,,,,,,,,
86739,clade3,purpurascens,-23.5984,134.48668,55.31,9,13,F,,,,,,,,,,,,,,,,,,,,,,,,,,,
86732,clade3,purpurascens,-23.5959,134.48782,43.4,7,10,M,,,,,,,,,,,,,,,,,,,,,,,,,,,
86760,clade3,purpurascens,-23.72534,133.34322,56,11,14,M,,,,,,,,,,,,,,,,,,,,,,,,,,,
86763,clade3,purpurascens,-23.72534,133.34322,58,10,14,M,,,,,,,,,,,,,,,,,,,,,,,,,,,
86801,clade3,purpurascens,-23.78058,133.0724,55.92,12,13,M,7.69,11,21.61,10.85,6.3,7,5.8,5.52,4,,,,,,,,,,,,,,,4.59,7,,
92999,clade3,purpurascens,-20.0486,136.67242,42.73,8,10,M,5.96,,,,,5,,,,,,,,,,,,,,,,,,,,,
45569,clade3,purpurascens,-30.88721,132.20083,55.98,11,13,M,7.1,12,24.79,9.88,6.19,7,6.16,5.71,4,,,,,,,,,,,,,,,4.75,7,,
45573,clade3,purpurascens,-30.87138,132.26305,56.55,12,14,M,6.05,11,24.71,11.39,7.35,6,7.51,5.92,6,,,,,,,,,,,,,,,4.83,7,,
45969,clade3,purpurascens,-28.84333,132.56999,58.41,12,14,M,7.42,10,28.59,12.1,6.59,7,6.87,5.76,5,,,,,,,,,,,,,,,4.4,7,,
45998,clade3,purpurascens,-28.91,132.81777,55.94,11,13,M,6.35,10,23.61,10.2,5.97,6,6.23,5.74,4,,,,,,,,,,,,,,,4.54,7,,
46003,clade3,purpurascens,-30.18416,135.61693,56.25,11,13,M,6.98,10,23.45,10.19,6.46,6,5.81,5.25,4,,,,,,,,,,,,,,,4.33,7,,
46115,clade3,purpurascens,-28.5361,132.12471,48.97,10,12,M,6.84,10,19.77,9.53,5.72,6,5.87,4.9,4,,,,,,,,,,,,,,,4.14,7,,
46470,clade3,purpurascens,-28.416,138.81333,50,10,12,M,5.83,9,23.16,9.12,6.35,5,5.49,4.67,4,,,,,,,,,,,,,,,4.24,7,,
46603,clade3,purpurascens,-30.16194,136.17666,61.56,13,15,M,8.03,11,27.36,12.35,6.26,8,7.92,6.38,5,,,,,,,,,,,,,,,3.41,7,,
46621,clade3,purpurascens,-28.5075,129.14333,52.01,11,12,M,7.18,11,23.81,10.05,6.23,7,7.04,5.7,4,,,,,,,,,,,,,,,4.03,7,,
46699,clade3,purpurascens,-26.74749,134.25611,50.14,10,12,M,6.69,10,21.09,9.32,5.91,6,5.9,4.39,3,,,,,,,,,,,,,,,4.08,8,,
46755,clade3,purpurascens,-26.69721,135.17138,49.24,10,12,M,6.39,11,21.23,9.74,6.21,6,6.24,5.01,4,,,,,,,,,,,,,,,4.12,7,,
46844,clade3,purpurascens,-28.46583,134.4211,60.31,13,15,M,8.45,10,26.4,10.54,6.68,8,7.69,5.79,5,,,,,,,,,,,,,,,4.3,7,,
47058,clade3,purpurascens,-29.80527,131.15583,57.16,11,13,M,7.57,11,26,11.38,6.97,7,7.07,5.57,5,,,,,,,,,,,,,,,3.67,7,,
47110,clade3,purpurascens,-26,131.616,54.92,11,13,M,6.99,9,22.93,10.96,6.28,6,6.22,5.32,4,,,,,,,,,,,,,,,5.4,7,,
47431,clade3,purpurascens,-27.18499,135.53721,52.4,10,13,M,7.16,10,23.21,8.77,6.8,7,6.03,5.31,4,,,,,,,,,,,,,,,3.83,7,,
47678,clade3,purpurascens,-30.96888,132.27416,55.81,12,14,M,7.86,11,23.33,12.13,6.85,7,6.83,5.97,5,,,,,,,,,,,,,,,4.56,8,,
47691,clade3,purpurascens,-32.305,135.16166,58.36,13,14,M,7.59,10,25.87,10.85,8.26,7,7.36,5.63,5,,,,,,,,,,,,,,,3.92,7,,
47697,clade3,purpurascens,-29.70777,131.07304,55.97,12,13,M,6.45,11,25.76,11.34,6.72,6,7.06,5.65,5,,,,,,,,,,,,,,,3.04,7,,
47882,clade3,purpurascens,-28.97166,138.066,53.28,11,12,M,6.27,10,23.21,11,5.9,6,5.05,5.29,4,,,,,,,,,,,,,,,3.8,7,,
84989,clade 1,robusta,-18.70312,138.4825,62.87,11,15,F,7.75,,25.51,10.56,6.91,7,6.56,6.01,5,,,,,,,,,,,,,,,5.73,9,,
85037,clade 1,robusta,-17.812221,138.27861,61.83,10,14,F,8.07,,,,,8,,,,,,,,,,,,,,,,,,,,,
85039,clade 1,robusta,-17.812221,138.27861,57.91,10,13,F,7,,,,,7,,,,,,,,,,,,,,,,,,,,,
85040,clade 1,robusta,-17.812221,138.27861,63.19,11,14,F,7.9,,,,,7,,,,,,,,,,,,,,,,,,,,,
85041,clade 1,robusta,-17.812221,138.27861,62.06,11,14,F,7.71,,,,,7,,,,,,,,,,,,,,,,,,,,,
85042,clade 1,robusta,-17.812221,138.27861,62.19,11,14,F,7.95,,,,,7,,,,,,,,,,,,,,,,,,,,,
85055,clade 1,robusta,-17.812221,138.27861,57.67,10,13,F,7.39,,24,10.36,6.46,7,6.2,5.06,4,,,,,,,,,,,,,,,4.79,9,,
97573,clade 1,robusta,-17.44627,138.34076,55.65,10,12,F,7.9,,,,,7,,,,,,,,,,,,,,,,,,,,,
101526,clade 1,robusta,-17.90475,137.51823,60.15,10,13,F,8.28,,25.72,10.4,7.02,8,6.44,5.39,4,,,,,,,,,,,,,,,6.05,10,,
85078,clade 1,robusta,-17.1979,137.4343,61.77,11,14,F,7.76,,25.99,10.91,6.92,7,6.82,6.01,4,,,,,,,,,,,,,,,5.32,9,,
92961,clade 1,robusta,-17.17072,137.70934,59.55,10,14,F,8.84,,,,,8,,,,,,,,,,,,,,,,,,,,,
